Ni,Mn,Fe,Cr,formula,Sconf,SconfR,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char
0.45,0.3,0.0,0.25,Ni45Mn30Cr25,9.195503714144667e-05,1.0670938948757507,3.0,0.5958187643906492,0.5114045608848358,0.46550842782799,0.45466492570658945,0.45089829041027624,24.0,28.0,4.0,26.1,1.7100000000000002,28.0,49.0,61.0,12.0,55.3,5.13,61.0,51.9961,58.6934,6.6972999999999985,55.89246850000001,2.520838349999999,58.6934,1519.0,2180.0,661.0,1778.3,200.85,1728.0,6.0,10.0,4.0,8.1,1.71,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.25,7.425,124.0,1.55,1.91,0.3599999999999999,1.7394999999999998,0.15344999999999995,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.35,1.485,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.1,1.71,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.65,1.485,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.9,1.71,2.0,10.32,11.19,0.8699999999999992,10.58777586207,0.30111206896499987,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.2680206512068965,0.29463664391379313,0.5953947,217.0,229.0,12.0,223.6,3.960000000000002,225.0,0.2160493827160494,0.0,0.7839506172839507,0.0,0.0,0.031880743083437246,0.0062745833504645725
0.4,0.35,0.0,0.25,Ni40Mn35Cr25,9.311266657402723e-05,1.080527626604172,3.0,0.5873670062235365,0.49664419418963435,0.43987788413447515,0.4209675624866184,0.40974581278115546,24.0,28.0,4.0,25.95,1.64,28.0,49.0,61.0,12.0,54.85,4.92,61.0,51.9961,58.6934,6.6972999999999985,55.70470075,2.3909593999999985,58.6934,1519.0,2180.0,661.0,1767.85,206.07499999999993,1728.0,6.0,10.0,4.0,7.95,1.64,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.0,7.2,124.0,1.55,1.91,0.3599999999999999,1.7214999999999998,0.15079999999999993,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.2,1.44,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.95,1.64,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.05,1.64,2.0,10.32,11.19,0.8699999999999992,10.596155172415001,0.29692241379250034,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.23826642224137928,0.28570262220689663,0.5953947,217.0,229.0,12.0,223.2,4.340000000000003,225.0,0.22012578616352202,0.0,0.779874213836478,0.0,0.0,0.031880743083437246,0.00627794789466753
0.35,0.4,0.0,0.25,Ni35Mn40Cr25,9.311266657402723e-05,1.080527626604172,3.0,0.5873670062235365,0.49664419418963435,0.43987788413447515,0.4209675624866184,0.40974581278115546,24.0,28.0,4.0,25.8,1.54,25.0,49.0,61.0,12.0,54.4,4.62,52.0,51.9961,58.6934,6.6972999999999985,55.516933,2.2235268999999986,54.938045,1519.0,2180.0,661.0,1757.4,211.30000000000007,1519.0,6.0,10.0,4.0,7.8,1.54,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.75,6.825,139.0,1.55,1.91,0.3599999999999999,1.7035,0.14454999999999998,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.05,1.365,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.8,1.54,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.95,1.365,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.2,1.54,5.0,10.32,11.19,0.8699999999999992,10.60453448276,0.29273275862,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.208512193275862,0.2708177547068966,0.000310120689655,217.0,229.0,12.0,222.8,4.639999999999998,217.0,0.22435897435897437,0.0,0.7756410256410257,0.0,0.0,0.031880743083437246,0.006121908723453301
0.3,0.45,0.0,0.25,Ni30Mn45Cr25,9.195503714144667e-05,1.0670938948757507,3.0,0.5958187643906492,0.5114045608848358,0.46550842782799,0.45466492570658945,0.45089829041027624,24.0,28.0,4.0,25.65,1.4099999999999995,25.0,49.0,61.0,12.0,53.95,4.230000000000001,52.0,51.9961,58.6934,6.6972999999999985,55.32916525,2.0185408499999995,54.938045,1519.0,2180.0,661.0,1746.95,216.525,1519.0,6.0,10.0,4.0,7.65,1.41,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.5,6.3,139.0,1.55,1.91,0.3599999999999999,1.6855000000000002,0.13470000000000007,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.9,1.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.65,1.41,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.1,1.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.35,1.41,5.0,10.32,11.19,0.8699999999999992,10.612913793105,0.28854310344749956,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.17875796431034477,0.24998204141379318,0.000310120689655,217.0,229.0,12.0,222.4,4.86,217.0,0.22875816993464052,0.0,0.7712418300653595,0.0,0.0,0.031880743083437246,0.005806465836821888
0.25,0.5,0.0,0.25,Ni25Mn50Cr25,8.959620381901863e-05,1.0397207708399179,3.0,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,24.0,28.0,4.0,25.5,1.25,25.0,49.0,61.0,12.0,53.5,3.75,52.0,51.9961,58.6934,6.6972999999999985,55.141397500000004,1.77600125,54.938045,1519.0,2180.0,661.0,1736.5,221.75,1519.0,6.0,10.0,4.0,7.5,1.25,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,135.25,5.625,139.0,1.55,1.91,0.3599999999999999,1.6675,0.12124999999999997,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,1.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.5,1.25,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.25,1.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.5,1.25,5.0,10.32,11.19,0.8699999999999992,10.62129310345,0.2843534482750001,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.14900373534482753,0.22319548232758626,0.000310120689655,217.0,229.0,12.0,222.0,5.0,217.0,0.23333333333333334,0.0,0.7666666666666667,0.0,0.0,0.031880743083437246,0.005331619234773287
0.2,0.55,0.0,0.25,Ni20Mn55Cr25,8.593821068109567e-05,0.9972715231823841,3.0,0.6363961030678927,0.5748897078944831,0.5528050642176332,0.5503802665392051,0.5500229270831833,24.0,28.0,4.0,25.35,1.060000000000001,25.0,49.0,61.0,12.0,53.05,3.1799999999999984,52.0,51.9961,58.6934,6.6972999999999985,54.95362975,1.495908099999997,54.938045,1519.0,2180.0,661.0,1726.05,227.755,1519.0,6.0,10.0,4.0,7.35,1.0599999999999996,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.0,4.8,139.0,1.55,1.91,0.3599999999999999,1.6495,0.10944999999999994,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.6,0.9599999999999997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.35,1.0599999999999996,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.4,0.9599999999999997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.65,1.0599999999999996,5.0,10.32,11.19,0.8699999999999992,10.629672413795,0.2801637931024997,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11924950637931025,0.19045807744827592,0.000310120689655,217.0,229.0,12.0,221.6,5.059999999999999,217.0,0.2380952380952381,0.0,0.7619047619047619,0.0,0.0,0.031880743083437246,0.004697368917307499
0.15,0.6,0.0,0.25,Ni15Mn60Cr25,8.079930182806972e-05,0.9376369622724491,3.0,0.6670832032063166,0.6171005792776718,0.6016155054141484,0.6001919323281267,0.6000095197584842,24.0,28.0,4.0,25.2,0.8399999999999995,25.0,49.0,61.0,12.0,52.6,2.520000000000001,52.0,51.9961,58.6934,6.6972999999999985,54.765862000000006,1.3848809999999987,54.938045,1519.0,2180.0,661.0,1715.6,235.92,1519.0,6.0,10.0,4.0,7.2,0.8400000000000002,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.75,3.825,139.0,1.55,1.91,0.3599999999999999,1.6315,0.09779999999999993,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.45,0.7650000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.2,0.8400000000000002,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.55,0.7650000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,0.8400000000000002,5.0,10.32,11.19,0.8699999999999992,10.63805172414,0.27597413793000025,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.08949527741379301,0.1517698267758621,0.000310120689655,217.0,229.0,12.0,221.2,5.039999999999997,217.0,0.24305555555555555,0.0,0.7569444444444444,0.0,0.0,0.031880743083437246,0.0039037148844245266
0.1,0.65,0.0,0.25,Ni10Mn65Cr25,7.383684406923065e-05,0.8568409950394724,3.0,0.7035623639735145,0.6628602526254084,0.6511016131158122,0.6501157392990273,0.6500046048084427,24.0,28.0,4.0,25.05,0.5900000000000005,25.0,49.0,61.0,12.0,52.15,1.769999999999999,52.0,51.9961,58.6934,6.6972999999999985,54.57809425000001,1.2909971249999983,54.938045,1519.0,2180.0,661.0,1705.15,241.995,1519.0,6.0,10.0,4.0,7.05,0.5899999999999999,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,137.5,2.7,139.0,1.55,1.91,0.3599999999999999,1.6135,0.08254999999999992,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.3,0.5399999999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.05,0.5899999999999999,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.7,0.5399999999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.95,0.5899999999999999,5.0,10.32,11.19,0.8699999999999992,10.646431034485,0.27178448275749983,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059741048448275755,0.10713073031034487,0.000310120689655,217.0,229.0,12.0,220.8,4.940000000000003,217.0,0.24822695035460993,0.0,0.75177304964539,0.0,0.0,0.031880743083437246,0.0029506571361243667
0.05,0.7,0.0,0.25,Ni5Mn70Cr25,6.428812096293383e-05,0.7460326647147848,3.0,0.744983221287567,0.7105543511667887,0.7008118381741453,0.700074090314044,0.7000023632581979,24.0,28.0,4.0,24.9,0.45000000000000073,25.0,49.0,61.0,12.0,51.7,1.3499999999999985,52.0,51.9961,58.6934,6.6972999999999985,54.3903265,1.1971132500000017,54.938045,1519.0,2180.0,661.0,1694.7,245.98,1519.0,6.0,10.0,4.0,6.9,0.4499999999999998,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,138.25,1.425,139.0,1.55,1.91,0.3599999999999999,1.5955000000000001,0.0637,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.15,0.2850000000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,6.9,0.4499999999999998,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.85,0.2850000000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.1,0.4499999999999998,5.0,10.32,11.19,0.8699999999999992,10.65481034483,0.26759482758500036,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0299868194827585,0.05654078805172416,0.000310120689655,217.0,229.0,12.0,220.4,4.7600000000000025,217.0,0.25362318840579706,0.0,0.7463768115942029,0.0,0.0,0.031880743083437246,0.0018381956724070208
0.0,0.75,0.0,0.25,Mn75Cr25,4.8458293461967755e-05,0.5623351446188083,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,24.0,25.0,1.0,24.75,0.375,25.0,49.0,52.0,3.0,51.25,1.125,52.0,51.9961,54.938045,2.941945000000004,54.20255875000001,1.103229374999998,54.938045,1519.0,2180.0,661.0,1684.25,247.875,1519.0,6.0,7.0,1.0,6.75,0.375,7.0,4.0,4.0,0.0,4.0,0.0,4.0,139.0,139.0,0.0,139.0,0.0,139.0,1.55,1.66,0.10999999999999988,1.5775,0.04124999999999989,1.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.75,0.375,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.25,0.375,5.0,10.4875862069,11.19,0.7024137930999999,10.663189655175,0.26340517241249994,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00023259051724125,0.000116295258620625,0.000310120689655,217.0,229.0,12.0,220.0,4.5,217.0,0.25925925925925924,0.0,0.7407407407407407,0.0,0.0,0.0030204292974532754,0.0005663304932724891
0.7,0.0,0.05,0.25,Ni70Fe5Cr25,6.428812096293383e-05,0.7460326647147848,3.0,0.744983221287567,0.7105543511667887,0.7008118381741453,0.700074090314044,0.7000023632581979,24.0,28.0,4.0,26.9,1.5400000000000005,28.0,49.0,61.0,12.0,57.7,4.619999999999999,61.0,51.9961,58.6934,6.6972999999999985,56.876655,2.5434429999999986,58.6934,1728.0,2180.0,452.0,1845.15,167.42500000000007,1728.0,6.0,10.0,4.0,8.9,1.54,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,128.15,5.810000000000002,124.0,1.66,1.91,0.25,1.8435,0.09309999999999999,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.15,1.1899999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.9,1.54,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.85,1.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.1,1.54,2.0,10.32,11.19,0.8699999999999992,10.558,0.33319999999999966,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5223094300000001,0.26115471500000004,0.5953947,225.0,229.0,4.0,226.2,1.6799999999999955,225.0,0.19662921348314605,0.0,0.8033707865168539,0.0,0.0,0.015503562994591547,0.002859065778342032
0.65,0.05,0.05,0.25,Ni65Mn5Fe5Cr25,7.980992432383189e-05,0.926155713095467,4.0,0.7000000000000001,0.6622907847741013,0.6510911798540153,0.6501155530393586,0.6500046043266026,24.0,28.0,4.0,26.75,1.625,28.0,49.0,61.0,12.0,57.25,4.875,61.0,51.9961,58.6934,6.6972999999999985,56.68888725,2.6058665749999985,58.6934,1519.0,2180.0,661.0,1834.7,172.65,1728.0,6.0,10.0,4.0,8.75,1.625,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,128.9,6.370000000000002,124.0,1.55,1.91,0.3599999999999999,1.8255,0.11030000000000001,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.0,1.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.75,1.625,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.25,1.625,2.0,10.32,11.19,0.8699999999999992,10.566379310345,0.328172413793,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.49255520103448275,0.2955021085517242,0.5953947,217.0,229.0,12.0,225.8,1.9200000000000046,225.0,0.2,0.0,0.8,0.0,0.0,0.031880743083437246,0.003783676877627459
0.6,0.1,0.05,0.25,Ni60Mn10Fe5Cr25,8.90268838994799e-05,1.033114087516671,4.0,0.6595452979136459,0.6151247901528124,0.6015152822921332,0.6001870186454474,0.6000094635392892,24.0,28.0,4.0,26.6,1.6799999999999997,28.0,49.0,61.0,12.0,56.8,5.040000000000001,61.0,51.9961,58.6934,6.6972999999999985,56.5011195,2.630736599999998,58.6934,1519.0,2180.0,661.0,1824.25,177.875,1728.0,6.0,10.0,4.0,8.6,1.68,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,129.65,6.780000000000001,124.0,1.55,1.91,0.3599999999999999,1.8075,0.12524999999999992,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.85,1.3800000000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.6,1.68,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.15,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4,1.68,2.0,10.32,11.19,0.8699999999999992,10.57475862069,0.3231448275859997,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4628009720689656,0.3238986563103448,0.5953947,217.0,229.0,12.0,225.4,2.1600000000000024,225.0,0.20348837209302326,0.0,0.7965116279069767,0.0,0.0,0.031880743083437246,0.0045488842614957005
0.55,0.15,0.05,0.25,Ni55Mn15Fe5Cr25,9.56298693734892e-05,1.1097385521061456,4.0,0.6244997998398398,0.5703147948240682,0.5522820562093252,0.5503232480336914,0.5500208295561366,24.0,28.0,4.0,26.45,1.705,28.0,49.0,61.0,12.0,56.35,5.115,61.0,51.9961,58.6934,6.6972999999999985,56.31335175,2.618053074999998,58.6934,1519.0,2180.0,661.0,1813.8,183.1,1728.0,6.0,10.0,4.0,8.45,1.705,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,130.4,7.040000000000001,124.0,1.55,1.91,0.3599999999999999,1.7895,0.13659999999999997,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.7,1.43,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.45,1.705,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.3,1.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.55,1.705,2.0,10.32,11.19,0.8699999999999992,10.583137931035,0.31811724137899944,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4330467431034483,0.3463443582758621,0.5953947,217.0,229.0,12.0,225.0,2.4,225.0,0.20710059171597636,0.0,0.7928994082840237,0.0,0.0,0.031880743083437246,0.005154687929946754
0.5,0.2,0.05,0.25,Ni50Mn20Fe5Cr25,0.00010037653994105262,1.1648213767244648,4.0,0.5958187643906493,0.5298492510624074,0.5040827770509936,0.5006723529902711,0.5000540447149405,24.0,28.0,4.0,26.3,1.7,28.0,49.0,61.0,12.0,55.9,5.1,61.0,51.9961,58.6934,6.6972999999999985,56.12558400000001,2.5678159999999988,58.6934,1519.0,2180.0,661.0,1803.35,189.08999999999992,1728.0,6.0,10.0,4.0,8.3,1.7,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.15,7.150000000000001,124.0,1.55,1.91,0.3599999999999999,1.7715,0.14434999999999998,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.55,1.45,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.3,1.7,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.45,1.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7,1.7,2.0,10.32,11.19,0.8699999999999992,10.59151724138,0.3130896551719999,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.40329251413793105,0.3628392144482758,0.5953947,217.0,229.0,12.0,224.6,3.0400000000000036,225.0,0.2108433734939759,0.0,0.789156626506024,0.0,0.0,0.031880743083437246,0.005601087882980623
